source_repo,source_commit,source_path,license,attribution,private_risk,sanitization_reviewed_by,disposition,new_path,rationale
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Dot Com Bubble and Platform Expectations.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Dot Com Bubble and Platform Expectations.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Double Entry Bookkeeping and Capital Coordination.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Double Entry Bookkeeping and Capital Coordination.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Dutch Tulip Mania as Market Narrative.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Dutch Tulip Mania as Market Narrative.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Financial Deregulation and Global Capital Mobility.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Financial Deregulation and Global Capital Mobility.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/French Revolution and Mass Politics.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/French Revolution and Mass Politics.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Global Financial Crisis and Leverage Unwind.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Global Financial Crisis and Leverage Unwind.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Glorious Revolution and Credible Commitment.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Glorious Revolution and Credible Commitment.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Gold Standard and Monetary Constraint.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Gold Standard and Monetary Constraint.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Great Depression and Demand Collapse.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Great Depression and Demand Collapse.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Industrial Revolution and Fossil Energy.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Industrial Revolution and Fossil Energy.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Internet Protocols and Open Networks.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Internet Protocols and Open Networks.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Islamic Golden Age Translation Movement.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Islamic Golden Age Translation Movement.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Joint Stock Companies and Risk Pooling.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Joint Stock Companies and Risk Pooling.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Magna Carta and Constraint on Sovereignty.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Magna Carta and Constraint on Sovereignty.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Microprocessor and Software Abstraction.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Microprocessor and Software Abstraction.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Paper and Knowledge Diffusion.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Paper and Knowledge Diffusion.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Phoenician Alphabet and Portable Writing.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Phoenician Alphabet and Portable Writing.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Printing Press and Reformation.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Printing Press and Reformation.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Railroads and Time Standardization.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Railroads and Time Standardization.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Roman Roads Law and Empire.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Roman Roads Law and Empire.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Scientific Revolution and Instrumented Truth.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Scientific Revolution and Instrumented Truth.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Smartphones and App Platforms.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Smartphones and App Platforms.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Social Media and Algorithmic Attention.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Social Media and Algorithmic Attention.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Telegraph and Real-Time Markets.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Telegraph and Real-Time Markets.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Uruk and Early Urbanization.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Uruk and Early Urbanization.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/World War I and Total Mobilization.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/World War I and Total Mobilization.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/World War II and State Science.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/World War II and State Science.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Deep Timeline/Events/Writing Accounting and Bureaucracy.md,operator-owned,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Deep Timeline/Events/Writing Accounting and Bureaucracy.md,reviewed-public-source,not-required,external-pointer,,Kept at its pinned source coordinate under the contract-only corpus ruling; adaptation-heavy payload content does not ship in Release 1.0.
agent-intelligence-context-pack,7acf6bac45d49f748efca85052ca96f5e89a5949,vault/Market Research/Data/btc_usd_annual_history.csv,unverified-third-party-data,agent-intelligence-context-pack@7acf6bac45d49f748efca85052ca96f5e89a5949:vault/Market Research/Data/btc_usd_annual_history.csv,third-party-data-license-unverified,not-required,reject,,Excluded embedded third-party market data because redistribution rights and freshness are not verified.
